school_id_A,school_id_B,root_school_name_A,root_school_name_B,school_level_A,school_level_B,district_A,district_B,Fuzzy_match_score,Match_Type
5264,35706,sarasvati,saraswati,avi,avi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
5274,1369,balakalyana,bal kalyan,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5275,15255,samajika,samajik,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5276,7379,bhavani,bhabani,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
5280,11201,chyurida.nda,chyuridanda,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5281,15393,sarasvati,saraswati,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5286,3371,bageshvari,bageshwori,mavi,mavi,nuwakot,nuwakot,3.0,"District: complete, School level: complete, Root name: complete"
5289,74231,siddhabhagavati,siddha bhagawati,mavi,mavi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
5293,37002,siddheshvara,siddheshwar,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
5303,72495,mahadeva,mahadev,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
5308,33958,mahendra,mahendra,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5311,12240,jalapa devi,jalpa devi,pravi,pravi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
5312,7187,baijanatha,baijnath,mavi,mavi,kanchanpur,kanchanpur,3.0,"District: complete, School level: complete, Root name: complete"
5314,13203,khumga,khunga,mavi,mavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
5317,3669,,,avi,avi,sindhuli,sindhuli,3.0,"District: complete, School level: complete, Root name: complete"
5323,73351,rashtriya,rastriya,mavi,mavi,kanchanpur,kanchanpur,3.0,"District: complete, School level: complete, Root name: complete"
5324,15123,rumjatara,rumjatar,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5327,31139,bramha devi,bramha devi,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5328,73166,pashupati,pasupati,pravi,pravi,kanchanpur,kanchanpur,3.0,"District: complete, School level: complete, Root name: complete"
5330,11059,chandeshvari,chandeshwari,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5332,12199,jaleshvari,jaleshwori,avi,avi,taplejung,taplejung,3.0,"District: complete, School level: complete, Root name: complete"
5338,72515,mahakali janajyoti,mahakali janajyoti,avi,avi,kanchanpur,kanchanpur,3.0,"District: complete, School level: complete, Root name: complete"
5339,32740,jana kirana,jana kiran,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
5341,42229,kisani,kisani,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5343,43239,rashtriya,rastriya,mavi,mavi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
5348,3864,bharati,bharatee,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
5349,14969,rama,ram,pravi,pravi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5350,12682,janata,janata,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5354,24759,shri rashtiya,shree rastriya,pravi,pravi,dhanusha,dhanusha,3.0,"District: complete, School level: complete, Root name: complete"
5358,7843,chetana,chetana,mavi,mavi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
5360,34026,manakamana,manakamana,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
5361,34469,navadurga,nawa durga,avi,avi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
5365,4863,chandrodaya,chandrodaya,pravi,pravi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5367,12472,janajvati,janajagriti,pravi,pravi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5371,4150,araniko,araniko,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5373,1449,balabalika,balbalika,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5375,41874,janakeshari,janakeshari,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5378,16732,simhadevi,singha devi,avi,avi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
5380,71258,gauri shamkara,gaurishankar,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
5381,17045,sunakeshari,sunkeshari,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5382,17045,sunakeshari,sunkeshari,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5384,5535,balahita,balhit,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
5385,15015,ranivana,raniban,pravi,pravi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5386,51284,dihi,dihi,avi,avi,arghakhanchi,arghakhanchi,3.0,"District: complete, School level: complete, Root name: complete"
5387,37018,siddhi ganosha,siddhi ganesh,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5390,54483,puranthara,puranthar,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
5397,14556,pa~nchayata,panchayat,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5401,73494,shanti,santi,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
5403,4386,baraha,baraha,pravi,pravi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5404,41862,janakalyana,janakalyan,mavi,mavi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5407,42243,kota,kot,pravi,pravi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5408,31426,chipigau.n,chipi gaun,pravi,pravi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
5409,31557,deudhu~nga,deudhunga,avi,avi,sindhupalchok,sindhupalchok,3.0,"District: complete, School level: complete, Root name: complete"
5410,42515,mahendra mandira,mahendra mandir,mavi,mavi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5411,33928,maha.nkala,mahankal,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
5414,7970,deveshvari,deveshwary,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
5415,73761,shanti,shanti,mavi,mavi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
5416,32114,gorakhanatha,gorakh nath,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5418,15124,rumjatara,rumjatar,mavi,mavi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5419,729,adarsha,adarsha,avi,avi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
5422,74653,yuva varsha,yuwa barsha,avi,avi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
5429,43403,sarasvati,saraswati,avi,avi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
5432,52372,janahita,janata,avi,avi,arghakhanchi,arghakhanchi,3.0,"District: complete, School level: complete, Root name: complete"
5433,480,amara,amar,mavi,mavi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5435,71595,janakalyana,jana kalyan,pravi,pravi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
5436,73310,rashtriya,rashtriya,avi,avi,kailali,kailali,3.0,"District: complete, School level: complete, Root name: complete"
5438,72642,manakamana devi,manakamana devi,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
5439,73100,pa~nchajyoti,panchakoti,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
5442,1859,mahendra ratri,birat mahendra ratri,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5443,55881,siddha,siddha,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
5444,15573,sarasvati,saraswati,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5447,42521,mahendraratna,mahendra ratna,avi,avi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5449,5263,araniko,arniko,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
5458,5799,bhrrikuti,bhrikuti,pravi,pravi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
5459,5238,araniko,araniko,avi,avi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
5460,52244,jana kalyana,janakalyan,mavi,mavi,palpa,palpa,3.0,"District: complete, School level: complete, Root name: complete"
5462,55213,shiva,shiva,pravi,pravi,kapilbastu,kapilbastu,3.0,"District: complete, School level: complete, Root name: complete"
5463,72846,namadeu,namadau,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
5464,11621,ganesha,ganesh,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5465,1521,bandana simhadevi,bandanasinghadevi,avi,avi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
5467,53997,nepala rashtriya,nepal rastriya,avi,avi,rolpa,rolpa,3.0,"District: complete, School level: complete, Root name: complete"
5469,53986,nepala rashtiya,nepal rastriya,avi,avi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
5473,72849,namadeu,namadeu,pravi,pravi,bajhang,bajhang,3.0,"District: complete, School level: complete, Root name: complete"
5475,41957,janata,janata,mavi,mavi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5476,33007,jvaladevi,jwala devi,avi,avi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
5477,43546,satyadevi,satya devi,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5479,33265,vakalyana,kalyan,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5480,32693,nava jagrriti,jana jagriti,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5481,37377,svasthani,swasthani,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
5486,491,amara,amar,mavi,mavi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
5487,4630,vidyajyoti,bidyajyoti,mavi,mavi,parbat,parbat,3.0,"District: complete, School level: complete, Root name: complete"
5489,51344,durga,durga,avi,avi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
5490,72058,kalika,kalika,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
5491,73811,shishu kalyana,shishu kalyan,avi,avi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
5492,36023,shamkheshvara mahalakshmi,shankheshwar mahalaxmi,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
5494,72344,latamandau,latadau,avi,avi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
5500,34851,pamchakanya,pancha kanya,pravi,pravi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5509,73367,ratna,ratna,avi,avi,doti,doti,3.0,"District: complete, School level: complete, Root name: complete"
5513,12718,janta,janata,pravi,pravi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5517,21158,hira phekani,hira phekani,mavi,mavi,saptari,saptari,3.0,"District: complete, School level: complete, Root name: complete"
5518,12683,janata,janata,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5523,3523,balapitha,bal pith,avi,avi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
5526,15577,sarasvati,saraswati,mavi,mavi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
5527,12141,jalakanyadevi,jal kanya devi,pravi,pravi,dhankuta,dhankuta,3.0,"District: complete, School level: complete, Root name: complete"
5528,12152,jalakanya,jal kanya,pravi,pravi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
5532,35954,seeti devi,seti devi,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
5535,34490,navajyoti,nawa jyoti,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
5536,5727,bhagavati,bhagawati,mavi,mavi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
5537,12566,janaseva,janasewa,avi,avi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5538,12580,janaseva,janasewa,pravi,pravi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
5539,15574,sarasvati,saraswati,mavi,mavi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
5540,42332,lataku~nja,lata kunja,avi,avi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5542,43714,shanti shakti,shiva shakti,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5544,7830,chaturbahu,chaturbahu,avi,avi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
5550,32397,himalaya,himalaya,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
5551,71252,gaurishamkara,gauri shankar,pravi,pravi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
5552,74343,sitarama,sitaram,mavi,mavi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
5553,7921,darapura,darpur,avi,avi,dadeldhura,dadeldhura,3.0,"District: complete, School level: complete, Root name: complete"
5554,31315,chandeshvari,chandeshwori,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
5556,43341,samadarshi,samadarshi,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5559,71135,durgeshvari,durgeshwori,avi,avi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
5561,52255,janaki,janaki,mavi,mavi,banke,banke,3.0,"District: complete, School level: complete, Root name: complete"
5564,4619,vidya jyoti,bidya jyoti,avi,avi,kaski,kaski,3.0,"District: complete, School level: complete, Root name: complete"
5569,37217,sunakanya,sunakanya,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
5576,4504,bhakti namuna,bhakti namuna,mavi,mavi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5577,43377,saptakanya,sapta kanya,pravi,pravi,lamjung,lamjung,3.0,"District: complete, School level: complete, Root name: complete"
5580,32698,janajyoti,jana jyoti,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
