school_id,name,location,ward,local_level_id,local_level,district_id,district,province_id,province,old_name1,old_name2,old_name3,modified_name,modified_location,modified_local_level,modified_district,modified_province,modified_old_name1,modified_old_name2,modified_old_name3,school_levels,root_school_name
56187,suryodaya pravi,dhab,3.0,533,sarumarani rural municipality,54,pyuthan,5,lumbini province,suryodaya prathamik bidyalaya,suryodaya pra v,,suryodaya pravi,dhab,sarumarani rural municipality,pyuthan,lumbini province,suryodaya prathamik vi,suryodaya pravi,,pravi,suryodaya pr
56232,thanapati basic school,malika,8.0,230,malika rural municipality,51,gulmi,5,lumbini province,,,,thanapati avi,malika,malika rural municipality,gulmi,lumbini province,,,,avi,thanapati
56245,thula pokhara basic school,chhatrakot,2.0,224,chhatrakot rural municipality,51,gulmi,5,lumbini province,thula pokhara pra v,,,thula pokhara avi,chhatrakot,chhatrakot rural municipality,gulmi,lumbini province,thula pokhara pravi,,,avi,thula pokhara
56254,thutipipal ma vi,omsatiya,1.0,602,omsatiya rural municipality,49,rupandehi,5,lumbini province,thutipipal ma v,,,thutipipal ma vi,omsatiya,omsatiya rural municipality,rupandehi,lumbini province,thutipipal ma vi,,,mavi,thutipipal ma vi
56257,tikuligadh  ma vi,tilottama-14,14.0,609,tilottama municipality,49,rupandehi,5,lumbini province,,,,tikuligadh ma vi,tilottama,tilottama municipality,rupandehi,lumbini province,,,,mavi,tikuligadh ma vi
56260,tilaurakot ecd,sukumbasitole,6.0,316,kapilvastu municipality,47,kapilbastu,5,lumbini province,,,,tilaurakot ecd,sukumbasitole,kapilvastu municipality,kapilbastu,lumbini province,,,,,tilaurakot ecd
56263,tilauri adharbhut vidyalaya,tilauri,2.0,601,mayadevi rural municipality,49,rupandehi,5,lumbini province,,,,tilauri avi,tilauri,mayadevi rural municipality,rupandehi,lumbini province,,,,avi,tilauri
56267,timurkharka basic school,madane 7 bhanbhane,7.0,229,madane rural municipality,51,gulmi,5,lumbini province,timurkharka lower secondary school,,,timurkharka avi,madane bhanbhane,madane rural municipality,gulmi,lumbini province,timurkharka lower ma vi,,,avi,timurkharka
56278,tribhuvan secondary school,pratappur,9.0,458,pratappur rural municipality,48,nawalparasi,5,lumbini province,tribhuvan secondary school belatari,,,tribhuvan ma vi,pratappur,pratappur rural municipality,nawalparasi,lumbini province,tribhuvan ma vi belatari,,,mavi,tribhuvan ma vi
56279,tribhuvan secondary school,kohalpur,10.0,63,kohalpur municipality,57,banke,5,lumbini province,tribhuwan uchha ma vi,tribhuwan uchha ma v,,tribhuvan ma vi,kohalpur,kohalpur municipality,banke,lumbini province,tribhuwan uchha ma vi,tribhuwan uchha ma vi,,mavi,tribhuvan ma vi
56280,tribhuvan secondary school,"bhurigaun, kanchanpur",1.0,90,thakurbaba municipality,58,bardiya,5,lumbini province,tribhuvan ma vi,tribhuwan namuna ma vi,tribhuwan uchha ma v,tribhuvan ma vi,bhurigaun kanchanpur,thakurbaba municipality,bardiya,lumbini province,tribhuvan ma vi,tribhuwan namuna ma vi,tribhuwan uchha ma vi,mavi,tribhuvan ma vi
56292,trimurti basic school,tilauli,2.0,462,sarawal rural municipality,48,nawalparasi,5,lumbini province,trimurti pra vi tilauli,,,trimurti avi,tilauli,sarawal rural municipality,nawalparasi,lumbini province,trimurti pravi tilauli,,,avi,trimurti
56305,tulashi basic school,adguri,7.0,15,panini rural municipality,50,arghakhanchi,5,lumbini province,tulashi pra v,,,tulashi avi,adguri,panini rural municipality,arghakhanchi,lumbini province,tulashi pravi,,,avi,tulashi
56314,udaya basic school,gekhung,8.0,223,chandrakot rural municipality,51,gulmi,5,lumbini province,udaya pra v,,,udaya avi,gekhung,chandrakot rural municipality,gulmi,lumbini province,udaya pravi,,,avi,udaya
56323,uma basic school,tilottama-6,6.0,609,tilottama municipality,49,rupandehi,5,lumbini province,uma basic level,,,uma avi,tilottama,tilottama municipality,rupandehi,lumbini province,uma basic level,,,avi,uma
56364,vidhya vinod secondary school,arghakhanchi,7.0,15,panini rural municipality,50,arghakhanchi,5,lumbini province,vidhya vinod secondary school,,,vidhya vinod ma vi,arghakhanchi,panini rural municipality,arghakhanchi,lumbini province,vidhya vinod ma vi,,,mavi,vidhya vinod ma vi
56408,yuwabarsha janata ravichitra  secondary school,hatarineta,1.0,16,sandhikharka municipality,50,arghakhanchi,5,lumbini province,yuwabarsha janata ravichitra  secondary school sandhikharka-1,yubabarsha janta rabi chitra  ma vi,,yuwabarsha janata ravichitra ma vi,hatarineta,sandhikharka municipality,arghakhanchi,lumbini province,yuwabarsha janata ravichitra ma vi sandhikharka,yubabarsha janta rabi chitra ma vi,,mavi,yuwabarsha janata rchitra ma vi
611,adarsha adharbhut vidyalaya,aulgela,5.0,297,mahawai rural municipality,64,kalikot,6,karnali province,,,,adarsha avi,aulgela,mahawai rural municipality,kalikot,karnali province,,,,avi,adarsha
615,adarsha pra v,hadakot,3.0,121,chamunda bindrasaini municipality,59,dailekh,6,karnali province,,,,adarsha pravi,hadakot,chamunda bindrasaini municipality,dailekh,karnali province,,,,pravi,adarsha pr
617,adarsha pra v,junichade rural municipality,9.0,255,junichande rural municipality,62,jajarkot,6,karnali province,,,,adarsha pravi,junichade rural municipality,junichande rural municipality,jajarkot,karnali province,,,,pravi,adarsha pr
634,ajmare bhagbati adharbhut vidyalaya,galjena,2.0,295,shubhakalika rural municipality,64,kalikot,6,karnali province,,,,ajmare bhagbati avi,galjena,shubhakalika rural municipality,kalikot,karnali province,,,,avi,ajmare bhagbati
644,amar sahid gangalal basic school,panikhola,1.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"amar sahid gangalal primary school, panikhola",amar sahid gangalal primary school,amar sahid ganga lal pra v panikhola,amar sahid gangalal avi,panikhola,bangad kupinde municipality,salyan,karnali province,amar sahid gangalal pravi panikhola,amar sahid gangalal pravi,amar sahid ganga lal pravi panikhola,avi,amar sahid gangalal
651,ananda adharbhut vidyalaya,kada,4.0,121,chamunda bindrasaini municipality,59,dailekh,6,karnali province,,,,ananda avi,kada,chamunda bindrasaini municipality,dailekh,karnali province,,,,avi,ananda
656,andha binasini primary school,basneura,12.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"andha binasini primary school, basneura",andha binasini primary school,andha binasini adharbhut vidyalaya basneura,andha binasini pravi,basneura,bangad kupinde municipality,salyan,karnali province,andha binasini pravi basneura,andha binasini pravi,andha binasini avi basneura,pravi,andha binasini pr
685,badrukh basic school,gaurigaun,6.0,302,sanni tribeni rural municipality,64,kalikot,6,karnali province,badrukh ni ma v,,,badrukh avi,gaurigaun,sanni tribeni rural municipality,kalikot,karnali province,badrukh nimavi,,,avi,badrukh
698,bal bhadra adhar v,rashi majh gaun,2.0,202,tripurasundari municipality,60,dolpa,6,karnali province,,,,bal bhadra avi,rashi majh gaun,tripurasundari municipality,dolpa,karnali province,,,,avi,bal bhadra
6128,bal kalyan basic school,lachhikot,7.0,592,tribeni rural municipality,68,rukum paschim,6,karnali province,bal kalyan basic school lachhikot,,,bal kalyan avi,lachhikot,tribeni rural municipality,rukum paschim,karnali province,bal kalyan avi lachhikot,,,avi,bal kalyan
6129,bal kalyan basic school,simtigaira,7.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"bal kalyan primary school, simtigaira",bal kalyan primary school,bal kalyan pra v simtigaira,bal kalyan avi,simtigaira,bangad kupinde municipality,salyan,karnali province,bal kalyan pravi simtigaira,bal kalyan pravi,bal kalyan pravi simtigaira,avi,bal kalyan
6160,bal pra v,aali,10.0,253,bheri municipality,62,jajarkot,6,karnali province,,,,bal pravi,aali,bheri municipality,jajarkot,karnali province,,,,pravi,bal pr
6166,bal saraswati basic school,pakhapani,7.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"bal saraswati primary school, pakhapani",bal saraswati primary school,bal saraswati pra v pakhapani,bal saraswati avi,pakhapani,bangad kupinde municipality,salyan,karnali province,bal saraswati pravi pakhapani,bal saraswati pravi,bal saraswati pravi pakhapani,avi,bal saraswati
6223,basanta pra v,chauratha,8.0,127,naumule rural municipality,59,dailekh,6,karnali province,,,,basanta pravi,chauratha,naumule rural municipality,dailekh,karnali province,,,,pravi,basanta pr
6249,basuka basic school,phaltepani,2.0,611,bangad kupinde municipality,66,salyan,6,karnali province,basuka primary school,basuka pra v faltepani,,basuka avi,phaltepani,bangad kupinde municipality,salyan,karnali province,basuka pravi,basuka pravi faltepani,,avi,basuka
6250,batti pra v,ratapani,4.0,126,narayan municipality,59,dailekh,6,karnali province,,,,batti pravi,ratapani,narayan municipality,dailekh,karnali province,,,,pravi,batti pr
6263,bhagawati aadharbhut bidhyalaya,bayala,1.0,252,barekot rural municipality,62,jajarkot,6,karnali province,bhagawati pra v,,,bhagawati avi,bayala,barekot rural municipality,jajarkot,karnali province,bhagawati pravi,,,avi,bhagawati
6266,bhagawati adhar v,urthu,6.0,278,patrasi rural municipality,63,jumla,6,karnali province,,,,bhagawati avi,urthu,patrasi rural municipality,jumla,karnali province,,,,avi,bhagawati
6285,bhagawati pra v,bagaura,7.0,119,bhagawatimai rural municipality,59,dailekh,6,karnali province,,,,bhagawati pravi,bagaura,bhagawatimai rural municipality,dailekh,karnali province,,,,pravi,bhagawati pr
6291,bhagawati pra v,chhala,7.0,202,tripurasundari municipality,60,dolpa,6,karnali province,,,,bhagawati pravi,chhala,tripurasundari municipality,dolpa,karnali province,,,,pravi,bhagawati pr
6317,bhairab basic school,bijura,7.0,126,narayan municipality,59,dailekh,6,karnali province,,,,bhairab avi,bijura,narayan municipality,dailekh,karnali province,,,,avi,bhairab
6318,bhairab basic school,jogibada,3.0,276,hima rural municipality,63,jumla,6,karnali province,bhairab pra v,,,bhairab avi,jogibada,hima rural municipality,jumla,karnali province,bhairab pravi,,,avi,bhairab
6345,bhairabi basic school,belkhola,1.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"bhairabi basic school, belkhola",bhairabi basic school belkhola,,bhairabi avi,belkhola,bangad kupinde municipality,salyan,karnali province,bhairabi avi belkhola,bhairabi avi belkhola,,avi,bhairabi
6349,bhairabsthan pra v,ripka,2.0,254,chhedagad municipality,62,jajarkot,6,karnali province,,,,bhairabsthan pravi,ripka,chhedagad municipality,jajarkot,karnali province,,,,pravi,bhairabsthan pr
6357,bhakti thapa basic school,banthada,6.0,198,kaike rural municipality,60,dolpa,6,karnali province,bhakti thapa pra v,,,bhakti thapa avi,banthada,kaike rural municipality,dolpa,karnali province,bhakti thapa pravi,,,avi,bhakti thapa
6360,bhanu bhakta  basic school,chhedegad,7.0,254,chhedagad municipality,62,jajarkot,6,karnali province,bhanu bhakta  basic school tikachaur,bhanu bhakta  basic school,,bhanu bhakta avi,chhedegad,chhedagad municipality,jajarkot,karnali province,bhanu bhakta avi tikachaur,bhanu bhakta avi,,avi,bhanu bhakta
6361,bhanu bhakta basic school,khaniyakharka,11.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"bhanu bhakta primary school, khaniyakharka",bhanu bhakta primary school,bhanu bhakta pra v khaniyakharka,bhanu bhakta avi,khaniyakharka,bangad kupinde municipality,salyan,karnali province,bhanu bhakta pravi khaniyakharka,bhanu bhakta pravi,bhanu bhakta pravi khaniyakharka,avi,bhanu bhakta
6373,bhanubhakta himalaya ma vi,jajarkot,6.0,255,junichande rural municipality,62,jajarkot,6,karnali province,bhanubhakta himalaya ma vi maip,,,bhanubhakta himalaya ma vi,jajarkot,junichande rural municipality,jajarkot,karnali province,bhanubhakta himalaya ma vi maip,,,mavi,bhanubhakta himalaya ma vi
6390,bhawani pra v,pipalchutara,7.0,123,dungeshwor rural municipality,59,dailekh,6,karnali province,,,,bhawani pravi,pipalchutara,dungeshwor rural municipality,dailekh,karnali province,,,,pravi,bhawani pr
6401,bheri basic school,garama,11.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"bheri basic school, garama",,,bheri avi,garama,bangad kupinde municipality,salyan,karnali province,bheri avi garama,,,avi,bheri
6422,bhuvaneshwori pra v,khairabang,11.0,618,sharada municipality,66,salyan,6,karnali province,,,,bhuvaneshwori pravi,khairabang,sharada municipality,salyan,karnali province,,,,pravi,bhuvaneshwori pr
6456,bijaya pra v,syala,3.0,253,bheri municipality,62,jajarkot,6,karnali province,,,,bijaya pravi,syala,bheri municipality,jajarkot,karnali province,,,,pravi,bijaya pr
6470,birendra basic  school,barkhale,2.0,256,kuse rural municipality,62,jajarkot,6,karnali province,birendra pra v talegaun,birendra pra v,,birendra avi,barkhale,kuse rural municipality,jajarkot,karnali province,birendra pravi talegaun,birendra pravi,,avi,birendra
6474,birendra himalaya  secondary school,tallu,12.0,258,nalagad municipality,62,jajarkot,6,karnali province,"birendra himalaya  secondary school, tallu",,,birendra himalaya ma vi,tallu,nalagad municipality,jajarkot,karnali province,birendra himalaya ma vi tallu,,,mavi,birendra himalaya ma vi
6530,buki malika adharbhut vidyalaya,shubhakalika rural municipality,3.0,295,shubhakalika rural municipality,64,kalikot,6,karnali province,,,,buki malika avi,shubhakalika rural municipality,shubhakalika rural municipality,kalikot,karnali province,,,,avi,buki malika
6544,chandadevi adharbhut vidyalaya,kuni,6.0,297,mahawai rural municipality,64,kalikot,6,karnali province,,,,chandadevi avi,kuni,mahawai rural municipality,kalikot,karnali province,,,,avi,chandadevi
6552,chandra dipak secondary school,nahada,9.0,257,shibalaya rural municipality,62,jajarkot,6,karnali province,chandra dipak ma v,,,chandra dipak ma vi,nahada,shibalaya rural municipality,jajarkot,karnali province,chandra dipak ma vi,,,mavi,chandra dipak ma vi
6555,chandra jyoti basic school,bhiusa,7.0,257,shibalaya rural municipality,62,jajarkot,6,karnali province,chandra jyoti ni ma v,,,chandra jyoti avi,bhiusa,shibalaya rural municipality,jajarkot,karnali province,chandra jyoti nimavi,,,avi,chandra jyoti
6561,chandra prakash secondary school,gothelbada,4.0,241,tanjakot rural municipality,61,humla,6,karnali province,chandra prakash ma vi,chandra prakash ni ma v,,chandra prakash ma vi,gothelbada,tanjakot rural municipality,humla,karnali province,chandra prakash ma vi,chandra prakash nimavi,,mavi,chandra prakash ma vi
6566,chandra surya basic school,naraharinath,4.0,298,naraharinath rural municipality,64,kalikot,6,karnali province,chandra surya bbk,,,chandra surya avi,naraharinath,naraharinath rural municipality,kalikot,karnali province,chandra surya bbk,,,avi,chandra surya
6591,chauthikot basic school,majiwan,2.0,298,naraharinath rural municipality,64,kalikot,6,karnali province,chauthikot pra v,,,chauthikot avi,majiwan,naraharinath rural municipality,kalikot,karnali province,chauthikot pravi,,,avi,chauthikot
6616,chyachara basic school,chayadhuk,2.0,238,namkha rural municipality,61,humla,6,karnali province,chyachara pra v,,,chyachara avi,chayadhuk,namkha rural municipality,humla,karnali province,chyachara pravi,,,avi,chyachara
6641,dalit namuna basic school,siddatakuri,2.0,612,chhatreshwori rural municipality,66,salyan,6,karnali province,dalit namuna pra v,,,dalit namuna avi,siddatakuri,chhatreshwori rural municipality,salyan,karnali province,dalit namuna pravi,,,avi,dalit namuna
6671,deurali pravi,baradhunga,2.0,615,kalimati rural municipality,66,salyan,6,karnali province,deurali pravi baradhunga,,,deurali pravi,baradhunga,kalimati rural municipality,salyan,karnali province,deurali pravi baradhunga,,,pravi,deurali pr
6689,deuti pra v khara,hiukepani,9.0,121,chamunda bindrasaini municipality,59,dailekh,6,karnali province,,,,deuti pravi khara,hiukepani,chamunda bindrasaini municipality,dailekh,karnali province,,,,pravi,deuti pr khara
6708,dewati pra v,,2.0,120,bhairabi rural municipality,59,dailekh,6,karnali province,,,,dewati pravi,,bhairabi rural municipality,dailekh,karnali province,,,,pravi,dewati pr
6717,dharma bhakta pra v,siradi,1.0,128,thantikandh rural municipality,59,dailekh,6,karnali province,,,,dharma bhakta pravi,siradi,thantikandh rural municipality,dailekh,karnali province,,,,pravi,dharma bhakta pr
6730,dhumchumi basic school,"bhuwa kallasha, humla",5.0,239,sarkegad rural municipality,61,humla,6,karnali province,dhumchumi pra v,,,dhumchumi avi,bhuwa kallasha humla,sarkegad rural municipality,humla,karnali province,dhumchumi pravi,,,avi,dhumchumi
6739,dip srijana basic school,sadhanbas,10.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"dip srijana primary school, sadhanbas",dip srijana primary school,dip srijana pra v sadhanbas,dip srijana avi,sadhanbas,bangad kupinde municipality,salyan,karnali province,dip srijana pravi sadhanbas,dip srijana pravi,dip srijana pravi sadhanbas,avi,dip srijana
6742,dipendra basic school,chaur jewa,4.0,254,chhedagad municipality,62,jajarkot,6,karnali province,dipendra ni ma v,,,dipendra avi,chaur jewa,chhedagad municipality,jajarkot,karnali province,dipendra nimavi,,,avi,dipendra
6768,dudesillo pra v,984912363657,5.0,301,raskot municipality,64,kalikot,6,karnali province,,,,dudesillo pravi,,raskot municipality,kalikot,karnali province,,,,pravi,dudesillo pr
6770,dudhe basic school,"kotilna, mugu",6.0,422,chhayanath rara municipality,65,mugu,6,karnali province,"dudhe basic school, kotila, mugu",,,dudhe avi,kotilna mugu,chhayanath rara municipality,mugu,karnali province,dudhe avi kotila mugu,,,avi,dudhe
6773,dulli pra v,dulli,2.0,239,sarkegad rural municipality,61,humla,6,karnali province,,,,dulli pravi,dulli,sarkegad rural municipality,humla,karnali province,,,,pravi,dulli pr
6780,durga devi pra v,khudkhudi,2.0,128,thantikandh rural municipality,59,dailekh,6,karnali province,,,,durga devi pravi,khudkhudi,thantikandh rural municipality,dailekh,karnali province,,,,pravi,durga devi pr
6820,ganesh pra v,bhairabi,6.0,120,bhairabi rural municipality,59,dailekh,6,karnali province,,,,ganesh pravi,bhairabi,bhairabi rural municipality,dailekh,karnali province,,,,pravi,ganesh pr
6848,gayatri pra v,"tribeni-5,dhorchaur",5.0,619,tribeni  rural municipality,66,salyan,6,karnali province,,,,gayatri pravi,tribeni dhorchaur,tribeni rural municipality,salyan,karnali province,,,,pravi,gayatri pr
6853,gobrahi basic school,durumkhola,12.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"gobrahi primary school, durumkhola",gobrahi primary school,gobrahi pra v duramkhola,gobrahi avi,durumkhola,bangad kupinde municipality,salyan,karnali province,gobrahi pravi durumkhola,gobrahi pravi,gobrahi pravi duramkhola,avi,gobrahi
6951,himalaya aadharbhut bidhyalaya,gothgaun,4.0,252,barekot rural municipality,62,jajarkot,6,karnali province,himalaya ni ma v,,,himalaya avi,gothgaun,barekot rural municipality,jajarkot,karnali province,himalaya nimavi,,,avi,himalaya
6954,himalaya basic school,mathigaun,7.0,302,sanni tribeni rural municipality,64,kalikot,6,karnali province,himalaya pra v,,,himalaya avi,mathigaun,sanni tribeni rural municipality,kalikot,karnali province,himalaya pravi,,,avi,himalaya
6955,himalaya basic school,chala,4.0,238,namkha rural municipality,61,humla,6,karnali province,himalaya pra v,,,himalaya avi,chala,namkha rural municipality,humla,karnali province,himalaya pravi,,,avi,himalaya
6963,himalaya janata secondary school,nuwakotdanda,9.0,592,tribeni rural municipality,68,rukum paschim,6,karnali province,himalaya janata secondary nuwakotdanda,,,himalaya janata ma vi,nuwakotdanda,tribeni rural municipality,rukum paschim,karnali province,himalaya janata ma nuwakotdanda,,,mavi,himalaya janata ma vi
6969,himalaya pra v,rajigau,5.0,126,narayan municipality,59,dailekh,6,karnali province,,,,himalaya pravi,rajigau,narayan municipality,dailekh,karnali province,,,,pravi,himalaya pr
61008,himsikhar basic school,namkha gapa,6.0,238,namkha rural municipality,61,humla,6,karnali province,himsikhar pra v tila,himsikhar pra v,,himsikhar avi,namkha ga pa,namkha rural municipality,humla,karnali province,himsikhar pravi tila,himsikhar pravi,,avi,himsikhar
61015,indra dhanus basic school,sima,1.0,257,shibalaya rural municipality,62,jajarkot,6,karnali province,indra dhanus pra v,,,indra dhanus avi,sima,shibalaya rural municipality,jajarkot,karnali province,indra dhanus pravi,,,avi,indra dhanus
61018,indra joyti basic school,ruwa,8.0,254,chhedagad municipality,62,jajarkot,6,karnali province,,,,indra joyti avi,ruwa,chhedagad municipality,jajarkot,karnali province,,,,avi,indra joyti
61019,indra jwala basic school,lekha,4.0,237,kharpunath rural municipality,61,humla,6,karnali province,indra jwala pra v,,,indra jwala avi,lekha,kharpunath rural municipality,humla,karnali province,indra jwala pravi,,,avi,indra jwala
61031,jagadulla pra v,hurikot,1.0,197,jagadulla rural municipality,60,dolpa,6,karnali province,,,,jagadulla pravi,hurikot,jagadulla rural municipality,dolpa,karnali province,,,,pravi,jagadulla pr
61038,jaganatha basic school,mahabai -1 katampur,1.0,297,mahawai rural municipality,64,kalikot,6,karnali province,jagan natha adharbhuta vidyalaya,jagan nath adharbhut vidyalaya,,jaganatha avi,mahabai katampur,mahawai rural municipality,kalikot,karnali province,jagan natha adharbhuta vi,jagan nath avi,,avi,jaganatha
61054,jan priya pra v,khut,4.0,255,junichande rural municipality,62,jajarkot,6,karnali province,,,,jan priya pravi,khut,junichande rural municipality,jajarkot,karnali province,,,,pravi,jan priya pr
61083,jana ekta pra v,chhedagad municipality,11.0,254,chhedagad municipality,62,jajarkot,6,karnali province,,,,jana ekta pravi,chhedagad municipality,chhedagad municipality,jajarkot,karnali province,,,,pravi,jana ekta pr
61094,jana jagriti basic school,pulbazar,6.0,734,simta rural municipality,67,surkhet,6,karnali province,jana jagriti primary school,jana jagriti pra v rakam,,jana jagriti avi,pulbazar,simta rural municipality,surkhet,karnali province,jana jagriti pravi,jana jagriti pravi rakam,,avi,jana jagriti
61100,jana jagriti pra v,bhatgaun,9.0,298,naraharinath rural municipality,64,kalikot,6,karnali province,,,,jana jagriti pravi,bhatgaun,naraharinath rural municipality,kalikot,karnali province,,,,pravi,jana jagriti pr
61104,jana jyoti  basic school,ruga,6.0,279,sinja rural municipality,63,jumla,6,karnali province,jana jyoti  basic school sinja rm-6 ruga,jana jyoti adhar v runga,,jana jyoti avi,ruga,sinja rural municipality,jumla,karnali province,jana jyoti avi sinja r m ruga,jana jyoti avi runga,,avi,jana jyoti
61109,jana jyoti basic school,dablang,2.0,578,banphikot rural municipality,68,rukum paschim,6,karnali province,jana jyoti adharbhut vidyalaya,,,jana jyoti avi,dablang,banphikot rural municipality,rukum paschim,karnali province,jana jyoti avi,,,avi,jana jyoti
61111,jana jyoti basic school,mastamadu,6.0,303,tilagupha municipality,64,kalikot,6,karnali province,jana jyoti pra v,,,jana jyoti avi,mastamadu,tilagupha municipality,kalikot,karnali province,jana jyoti pravi,,,avi,jana jyoti
61129,jana jyoti primary school,lirapaja,2.0,613,darma rural municipality,66,salyan,6,karnali province,jana jyoti pra v,,,jana jyoti pravi,lirapaja,darma rural municipality,salyan,karnali province,jana jyoti pravi,,,pravi,jana jyoti pr
61133,jana kalyan  basic school,netapokhara,4.0,578,banphikot rural municipality,68,rukum paschim,6,karnali province,jana kalyan pra v,,,jana kalyan avi,netapokhara,banphikot rural municipality,rukum paschim,karnali province,jana kalyan pravi,,,avi,jana kalyan
61135,jana kalyan basic school,raira,2.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"jana kalyan primary school, raira",jana kalyan primary school,jana kalyan pra v raira,jana kalyan avi,raira,bangad kupinde municipality,salyan,karnali province,jana kalyan pravi raira,jana kalyan pravi,jana kalyan pravi raira,avi,jana kalyan
61137,jana kalyan basic school,"bijulidanda,jajarkot",8.0,256,kuse rural municipality,62,jajarkot,6,karnali province,jana kalyan pra v,,,jana kalyan avi,bijulidanda jajarkot,kuse rural municipality,jajarkot,karnali province,jana kalyan pravi,,,avi,jana kalyan
61165,jana pra v,bhuwakhada,3.0,128,thantikandh rural municipality,59,dailekh,6,karnali province,,,,jana pravi,bhuwakhada,thantikandh rural municipality,dailekh,karnali province,,,,pravi,jana pr
61169,jana prabhat secondary school,naraharinath,9.0,298,naraharinath rural municipality,64,kalikot,6,karnali province,jana prabhat ma v,,,jana prabhat ma vi,naraharinath,naraharinath rural municipality,kalikot,karnali province,jana prabhat ma vi,,,mavi,jana prabhat ma vi
61172,jana prakash  ma vi,kadagaun,1.0,241,tanjakot rural municipality,61,humla,6,karnali province,jana prakash ni ma v,,,jana prakash ma vi,kadagaun,tanjakot rural municipality,humla,karnali province,jana prakash nimavi,,,mavi,jana prakash ma vi
61209,janaastha pra v,"bheriganga 1 , takuri",1.0,727,bheriganga municipality,67,surkhet,6,karnali province,,,,janaastha pravi,bheriganga takuri,bheriganga municipality,surkhet,karnali province,,,,pravi,janaastha pr
61254,janajyoti basic school,soru rural municipality,8.0,425,soru rural municipality,65,mugu,6,karnali province,"jana jyoti basic school ruma, mugu",,,janajyoti avi,soru rural municipality,soru rural municipality,mugu,karnali province,jana jyoti avi ruma mugu,,,avi,janajyoti
61264,janajyoti ebs,"bheriganga ,ramghat",11.0,727,bheriganga municipality,67,surkhet,6,karnali province,,,,janajyoti ebs,bheriganga ramghat,bheriganga municipality,surkhet,karnali province,,,,,janajyoti ebs
61298,janaki basic school,kapurkot,6.0,616,kapurkot rural municipality,66,salyan,6,karnali province,janaki adharbhut vidyalaya,,,janaki avi,kapurkot,kapurkot rural municipality,salyan,karnali province,janaki avi,,,avi,janaki
61318,janasewa basic school ,sagine,4.0,614,siddha kumakh rural municipality,66,salyan,6,karnali province,janasewa lss sagine,janasewa adhar v sagine,,janasewa avi,sagine,siddha kumakh rural municipality,salyan,karnali province,janasewa lss sagine,janasewa avi sagine,,avi,janasewa
61336,janata adharbhut vidyalaya,banphikot 2,2.0,578,banphikot rural municipality,68,rukum paschim,6,karnali province,,,,janata avi,banphikot,banphikot rural municipality,rukum paschim,karnali province,,,,avi,janata
61339,janata basic school,kharik,3.0,611,bangad kupinde municipality,66,salyan,6,karnali province,"janata primary school, kharik",janata primary school,janata pra v kharik,janata avi,kharik,bangad kupinde municipality,salyan,karnali province,janata pravi kharik,janata pravi,janata pravi kharik,avi,janata
61350,janata basic school,sanigaun,4.0,279,sinja rural municipality,63,jumla,6,karnali province,janata pra v,,,janata avi,sanigaun,sinja rural municipality,jumla,karnali province,janata pravi,,,avi,janata
61369,janata pra v,lawan,3.0,730,chingad rural municipality,67,surkhet,6,karnali province,,,,janata pravi,lawan,chingad rural municipality,surkhet,karnali province,,,,pravi,janata pr
61409,janata sevak pra v,tatopani 6,6.0,280,tatopani rural municipality,63,jumla,6,karnali province,,,,janata sevak pravi,tatopani,tatopani rural municipality,jumla,karnali province,,,,pravi,janata sevak pr
61415,jankalyan   basic school,seraghari,13.0,731,gurbhakot municipality,67,surkhet,6,karnali province,jankalyan pra v seraghari,,,jankalyan avi,seraghari,gurbhakot municipality,surkhet,karnali province,jankalyan pravi seraghari,,,avi,jankalyan
61461,joti basic school,patarasi,5.0,278,patrasi rural municipality,63,jumla,6,karnali province,joti aadharbhut,joti par v,,joti avi,patarasi,patrasi rural municipality,jumla,karnali province,joti a,joti par v,,avi,joti
61481,kagmara pra v,jagadulla -5 dolpa,5.0,197,jagadulla rural municipality,60,dolpa,6,karnali province,,,,kagmara pravi,jagadulla dolpa,jagadulla rural municipality,dolpa,karnali province,,,,pravi,kagmara pr
61482,kailash basic school,thapa gaun,3.0,241,tanjakot rural municipality,61,humla,6,karnali province,kailash pra v,,,kailash avi,thapa gaun,tanjakot rural municipality,humla,karnali province,kailash pravi,,,avi,kailash
61487,kailash kanya basic school,katke,3.0,258,nalagad municipality,62,jajarkot,6,karnali province,kailash kanya basic school katke,,,kailash kanya avi,katke,nalagad municipality,jajarkot,karnali province,kailash kanya avi katke,,,avi,kailash kanya
61490,kailash pra v,simtali,1.0,276,hima rural municipality,63,jumla,6,karnali province,,,,kailash pravi,simtali,hima rural municipality,jumla,karnali province,,,,pravi,kailash pr
61495,kailash pra vi,utiseni,6.0,125,mahabu rural municipality,59,dailekh,6,karnali province,kailash pra v,,,kailash pravi,utiseni,mahabu rural municipality,dailekh,karnali province,kailash pravi,,,pravi,kailash pr
